DATE,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1
6/21/2019,MANHATTAN,10032,40.844284,-73.938965,"(40.844284, -73.938965)",,,4089      BROADWAY                      ,2,0,0,0,0,0,2,0,Other Vehicular,Sedan
6/21/2019,MANHATTAN,10022,40.758694,-73.963875,"(40.758694, -73.963875)",,,350       EAST 57 STREET                ,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Tow Truck / Wrecker
6/21/2019,MANHATTAN,10033,40.848736,-73.93234,"(40.848736, -73.93234)",WEST 181 STREET                 ,AUDUBON AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Bus
6/21/2019,QUEENS,11435,40.706978,-73.813065,"(40.706978, -73.813065)",87 AVENUE                       ,143 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Sedan
6/21/2019,,,40.666435,-73.83478,"(40.666435, -73.83478)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.8047,-73.91243,"(40.8047, -73.91243)",BRUCKNER BOULEVARD              ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,40.855362,-73.89878,"(40.855362, -73.89878)",MOSHOLU PARKWAY EXTENSION       ,WEST GUN HILL ROAD,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,QUEENS,11368,40.740433,-73.86455,"(40.740433, -73.86455)",,,97-24     CHRISTIE AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11230,40.62751,-73.95675,"(40.62751, -73.95675)",,,1412      OCEAN AVENUE                  ,2,0,0,0,0,0,2,0,Turning Improperly,Motorcycle
6/21/2019,BROOKLYN,11223,40.605877,-73.98598,"(40.605877, -73.98598)",WEST 13 STREET                  ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11238,40.68544,-73.97228,"(40.68544, -73.97228)",FULTON STREET                   ,CUMBERLAND STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,40.86258,-73.925385,"(40.86258, -73.925385)",DYCKMAN STREET                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,GOWANUS RAMP                    ,,,0,0,0,0,0,0,0,0,Unspecified,Flat Bed
6/21/2019,,,40.686825,-73.93881,"(40.686825, -73.93881)",MONROE STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11206,40.69817,-73.944466,"(40.69817, -73.944466)",,,773       PARK AVENUE                   ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11421,40.689842,-73.850075,"(40.689842, -73.850075)",91 AVENUE                       ,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11433,40.694427,-73.77775,"(40.694427, -73.77775)",,,174-08    SAYRES AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10001,40.75202,-74.00473,"(40.75202, -74.00473)",11 AVENUE                       ,WEST 28 STREET,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Taxi
6/21/2019,QUEENS,11418,40.691795,-73.84376,"(40.691795, -73.84376)",91 AVENUE                       ,102 STREET,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Pick-up Truck
6/21/2019,QUEENS,11372,40.755325,-73.878716,"(40.755325, -73.878716)",,,33-46     89 STREET                     ,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,STATEN ISLAND,10310,40.63436,-74.11944,"(40.63436, -74.11944)",CASTLETON AVENUE                ,CAROLINE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,QUEENS,11417,40.680668,-73.836334,"(40.680668, -73.836334)",104 STREET                      ,107 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.73873,-73.81428,"(40.73873, -73.81428)",LONG ISLAND EXPRESSWAY          ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11214,40.604767,-73.99088,"(40.604767, -73.99088)",BAY PARKWAY                     ,81 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pick-up Truck
6/21/2019,BROOKLYN,11232,40.65543,-74.003265,"(40.65543, -74.003265)",4 AVENUE                        ,34 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
6/21/2019,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11432,40.71512,-73.77358,"(40.71512, -73.77358)",HILLSIDE AVENUE                 ,188 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,BRONX,10474,40.813805,-73.89112,"(40.813805, -73.89112)",TIFFANY STREET                  ,SPOFFORD AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,BROOKLYN,11232,40.65207,-74.00676,"(40.65207, -74.00676)",4 AVENUE                        ,40 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.83829,-73.930016,"(40.83829, -73.930016)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.856503,-73.93277,"(40.856503, -73.93277)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11235,40.579933,-73.96045,"(40.579933, -73.96045)",,,728       OCEANVIEW AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Following Too Closely,Pick-up Truck
6/21/2019,,,40.735413,-73.91835,"(40.735413, -73.91835)",48 STREET                       ,LAUREL HILL BOULEVARD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11212,40.66264,-73.92033,"(40.66264, -73.92033)",,,190       EAST 98 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
6/21/2019,QUEENS,11373,40.73694,-73.88657,"(40.73694, -73.88657)",IRELAND STREET                  ,51 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,QUEENS,11377,40.74273,-73.91499,"(40.74273, -73.91499)",QUEENS BOULEVARD                ,50 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,QUEENS,11385,40.695145,-73.900955,"(40.695145, -73.900955)",,,1642      DECATUR STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Box Truck
6/21/2019,,,40.756653,-73.97858,"(40.756653, -73.97858)",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10011,40.731705,-74.00096,"(40.731705, -74.00096)",AVENUE OF THE AMERICAS          ,WEST 4 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Box Truck
6/21/2019,,,40.838196,-73.901184,"(40.838196, -73.901184)",CLAREMONT PARKWAY               ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Flat Bed
6/21/2019,QUEENS,11412,40.696026,-73.76288,"(40.696026, -73.76288)",,,190-12    DORMANS ROAD                  ,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11375,40.728954,-73.847565,"(40.728954, -73.847565)",108 STREET                      ,67 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11219,40.623703,-74.0039,"(40.623703, -74.0039)",13 AVENUE                       ,BAY RIDGE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,QUEENS,11377,40.753284,-73.90691,"(40.753284, -73.90691)",NORTHERN BOULEVARD              ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,BROOKVILLE BOULEVARD            ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11230,40.625507,-73.96431,"(40.625507, -73.96431)",,,982       EAST 12 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11217,40.683758,-73.97875,"(40.683758, -73.97875)",4 AVENUE                        ,PACIFIC STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
6/21/2019,QUEENS,11375,40.733604,-73.84995,"(40.733604, -73.84995)",63 DRIVE                        ,108 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.767372,-73.950066,"(40.767372, -73.950066)",FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,
6/21/2019,MANHATTAN,10016,40.744778,-73.97589,"(40.744778, -73.97589)",2 AVENUE                        ,EAST 34 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,40.870842,-73.88115,"(40.870842, -73.88115)",MOSHOLU PARKWAY                 ,MARION AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
6/21/2019,BRONX,10463,40.882767,-73.88864,"(40.882767, -73.88864)",SEDGWICK AVENUE                 ,DICKINSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11209,40.631496,-74.021835,"(40.631496, -74.021835)",,,7218      5 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,BROOKLYN,11217,40.677998,-73.97306,"(40.677998, -73.97306)",FLATBUSH AVENUE                 ,7 AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Sedan
6/21/2019,BROOKLYN,11236,40.640472,-73.88939,"(40.640472, -73.88939)",,,1280      EAST 103 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10035,40.805637,-73.9344,"(40.805637, -73.9344)",EAST 128 STREET                 ,3 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Tractor Truck Diesel
6/21/2019,QUEENS,11385,40.70018,-73.89326,"(40.70018, -73.89326)",74 AVENUE                       ,62 STREET,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,,,,BROOKVILLE BOULEVARD            ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Pick-up Truck
6/21/2019,,,40.7265,-73.75571,"(40.7265, -73.75571)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10036,40.75734,-73.98602,"(40.75734, -73.98602)",WEST 44 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.706142,-74.00603,"(40.706142, -74.00603)",WATER STREET                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,MANHATTAN,10017,40.7501,-73.974945,"(40.7501, -73.974945)",3 AVENUE                        ,EAST 41 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Taxi
6/21/2019,,,40.79536,-73.96942,"(40.79536, -73.96942)",AMSTERDAM AVENUE                ,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Box Truck
6/21/2019,BROOKLYN,11212,40.66386,-73.92456,"(40.66386, -73.92456)",RUTLAND ROAD                    ,EAST 96 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
6/21/2019,,,40.554085,-74.19276,"(40.554085, -74.19276)",ARDEN AVENUE                    ,,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,40.713974,-73.953094,"(40.713974, -73.953094)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Dump
6/21/2019,,,40.596607,-73.99453,"(40.596607, -73.99453)",BAY 34 STREET                   ,,,4,0,0,0,0,0,4,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11234,40.61743,-73.932495,"(40.61743, -73.932495)",HENDRICKSON STREET              ,QUENTIN ROAD,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,BROOKLYN,11235,40.58196,-73.959946,"(40.58196, -73.959946)",NEPTUNE AVENUE                  ,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,truck
6/21/2019,QUEENS,11385,40.69859,-73.89486,"(40.69859, -73.89486)",60 LANE                         ,75 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,BULOVA AVENUE                   ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
6/21/2019,,,40.764473,-73.747086,"(40.764473, -73.747086)",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.78202,-73.97173,"(40.78202, -73.97173)",WEST 81 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
6/21/2019,BRONX,10467,40.868332,-73.8705,"(40.868332, -73.8705)",,,2910      BRONX PARK EAST               ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.59455,-73.997574,"(40.59455, -73.997574)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.610508,-74.09576,"(40.610508, -74.09576)",STATEN ISLAND EXPRESSWAY        ,,,1,0,0,0,0,0,1,0,Following Too Closely,Pick-up Truck
6/21/2019,BROOKLYN,11234,40.631035,-73.92819,"(40.631035, -73.92819)",,,1704      UTICA AVENUE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11220,,,,65 street                       ,erik place,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11372,40.754993,-73.890816,"(40.754993, -73.890816)",,,76-11     NORTHERN BOULEVARD            ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11375,40.722595,-73.84999,"(40.722595, -73.84999)",,,70-25     YELLOWSTONE BOULEVARD         ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,40.62405,-73.999954,"(40.62405, -73.999954)",66 STREET                       ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.771576,-73.87616,"(40.771576, -73.87616)",94 STREET                       ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle
6/21/2019,BRONX,10452,40.840874,-73.92101,"(40.840874, -73.92101)",,,1388      JESUP AVENUE                  ,1,0,0,0,0,0,1,0,Other Vehicular,Sedan
6/21/2019,BRONX,10460,40.85401,-73.87187,"(40.85401, -73.87187)",BOSTON ROAD                     ,BRONX RIVER PARKWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,STATEN ISLAND,10301,40.614075,-74.097534,"(40.614075, -74.097534)",HOWARD AVENUE                   ,GRAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.68969,-73.99237,"(40.68969, -73.99237)",ATLANTIC AVENUE                 ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Bus
6/21/2019,BROOKLYN,11216,40.676804,-73.94844,"(40.676804, -73.94844)",,,1233      DEAN STREET                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,BROOKLYN,11229,40.609913,-73.95757,"(40.609913, -73.95757)",,,1626      EAST 16 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10128,40.778805,-73.947975,"(40.778805, -73.947975)",1 AVENUE                        ,EAST 89 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Sedan
6/21/2019,BRONX,10472,40.827423,-73.86823,"(40.827423, -73.86823)",ROSEDALE AVENUE                 ,WATSON AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11221,40.69302,-73.93706,"(40.69302, -73.93706)",DE KALB AVENUE                  ,LEWIS AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Moped
6/21/2019,BROOKLYN,11236,40.644005,-73.90108,"(40.644005, -73.90108)",,,1492      ROCKAWAY PARKWAY              ,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.825905,-73.94712,"(40.825905, -73.94712)",AMSTERDAM AVENUE                ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Sedan
6/21/2019,QUEENS,11101,40.743195,-73.93673,"(40.743195, -73.93673)",47 AVENUE                       ,30 PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,MANHATTAN,10013,40.716587,-74.008385,"(40.716587, -74.008385)",WEST BROADWAY                   ,DUANE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Flat Rack
6/21/2019,QUEENS,11415,40.703655,-73.822464,"(40.703655, -73.822464)",HILLSIDE AVENUE                 ,METROPOLITAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11416,40.682415,-73.84451,"(40.682415, -73.84451)",95 STREET                       ,103 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.669857,-73.95051,"(40.669857, -73.95051)",EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.688473,-73.80857,"(40.688473, -73.80857)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.877068,-73.906105,"(40.877068, -73.906105)",WEST 230 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,Van
6/21/2019,QUEENS,11364,40.75473,-73.7537,"(40.75473, -73.7537)",CLOVERDALE BOULEVARD            ,56 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,,,,188 STREET                      ,85 ROAD,,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11204,40.63104,-73.98552,"(40.63104, -73.98552)",16 AVENUE                       ,49 STREET,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.716812,-73.99777,"(40.716812, -73.99777)",,,MOTT STREET                             ,0,0,0,0,0,0,0,0,Unspecified,Bus
6/21/2019,BRONX,10457,40.83648,-73.897736,"(40.83648, -73.897736)",CLAREMONT PARKWAY               ,CROTONA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,BROOKLYN,11220,40.639435,-74.00546,"(40.639435, -74.00546)",53 STREET                       ,8 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,MANHATTAN,10022,40.75974,-73.97423,"(40.75974, -73.97423)",EAST 53 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Taxi
6/21/2019,,,40.815693,-73.948685,"(40.815693, -73.948685)",WEST 133 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11434,40.666862,-73.77837,"(40.666862, -73.77837)",SOUTH CONDUIT AVENUE            ,166 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
6/21/2019,MANHATTAN,10004,40.70509,-74.016464,"(40.70509, -74.016464)",BATTERY PLACE                   ,WEST STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Bus
6/21/2019,,,40.878853,-73.87349,"(40.878853, -73.87349)",EAST GUN HILL ROAD              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.88814,-73.89277,"(40.88814, -73.89277)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Brakes Defective,Sedan
6/21/2019,,,40.690002,-73.92413,"(40.690002, -73.92413)",QUINCY STREET                   ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,TRIBOROUGH BRIDGE               ,,,2,0,0,0,0,0,2,0,Following Too Closely,Sedan
6/21/2019,BROOKLYN,11230,40.633133,-73.96099,"(40.633133, -73.96099)",,,712       EAST 17 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Pick-up Truck
6/21/2019,BROOKLYN,11209,40.627186,-74.026566,"(40.627186, -74.026566)",80 STREET                       ,4 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.749283,-73.756645,"(40.749283, -73.756645)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11205,40.69464,-73.95567,"(40.69464, -73.95567)",,,689       MYRTLE AVENUE                 ,1,0,1,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10011,40.74328,-73.99373,"(40.74328, -73.99373)",,,124       WEST 23 STREET                ,1,0,0,0,1,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
6/21/2019,MANHATTAN,10007,40.713253,-74.00926,"(40.713253, -74.00926)",PARK PLACE                      ,CHURCH STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Pick-up Truck
6/21/2019,QUEENS,11368,40.744423,-73.85554,"(40.744423, -73.85554)",,,50-18     108 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,,,,,,FOREST PARK DRIVE               ,FOREST PARK DRIVE EAST,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
6/21/2019,,,40.665134,-73.99669,"(40.665134, -73.99669)",GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,40.73261,-73.8686,"(40.73261, -73.8686)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,QUEENS,11430,,,,VANWYCK EXPRESSWAY              ,belt parkway,,0,0,0,0,0,0,0,0,Unspecified,Sedan
6/21/2019,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
6/21/2019,,,40.857697,-73.90652,"(40.857697, -73.90652)",GRAND AVENUE                    ,,,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
6/21/2019,BRONX,10456,40.831184,-73.913284,"(40.831184, -73.913284)",FINDLAY AVENUE                  ,EAST 167 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
6/21/2019,,,40.81554,-73.93416,"(40.81554, -73.93416)",HARLEM RIVER DRIVE              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11377,40.752262,-73.89902,"(40.752262, -73.89902)",64 STREET                       ,34 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11225,40.655632,-73.95987,"(40.655632, -73.95987)",PARKSIDE AVENUE                 ,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
6/21/2019,BROOKLYN,11236,40.64165,-73.90378,"(40.64165, -73.90378)",FLATLANDS AVENUE                ,EAST 93 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
6/21/2019,QUEENS,11360,40.775112,-73.78193,"(40.775112, -73.78193)",KENNEDY STREET                  ,28 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
6/21/2019,,,40.7608,-73.93915,"(40.7608, -73.93915)",36 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
6/21/2019,,,,,,VERRAZANO BRIDGE LOWER          ,,,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
6/21/2019,QUEENS,11363,40.765358,-73.74429,"(40.765358, -73.74429)",NORTHERN BOULEVARD              ,DOUGLASTON PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
